team,event,oprStd,oprRobust,oprHybrid,oprHybridRobust,oprNoFoul,oprRobustNoFoul,oprHybridNoFoul,oprHybridRobustNoFoul,fmsInit,oprAutoCell,oprRobustAutoCell,oprAuto,oprRobustAuto,oprTele,oprRobustTele,fmsEnd,oprEnd,oprRobustEnd,oprFoulDraw,oprRobustFoulDraw,oprFoulMade,oprRobustFoulMade
3928,2020mokc,68.07772735225407,68.07772735225407,73.00364912009633,73.00364912009633,57.76143758709757,57.76143758709757,62.68735935493983,62.68735935493983,4.583333333333333,12.695530429185563,12.695530429185563,17.56192732973818,17.56192732973818,26.866828925754263,26.866828925754263,18.541666666666668,13.332681331605121,13.332681331605121,10.316289765156496,10.316289765156496,-4.53088744243324,-4.53088744243324
4499,2020mokc,46.79270758015913,46.79270758015913,49.9546083082071,49.9546083082071,50.422954771039095,50.422954771039095,53.58485549908703,53.58485549908703,5.0,14.760730903937652,14.760730903937652,19.024313488964136,19.024313488964136,21.53245792848271,21.53245792848271,12.291666666666666,9.866183353592227,9.866183353592227,-3.6302471908799294,-3.6302471908799294,1.1572576122745968,1.1572576122745968
4522,2020mokc,80.15550754956084,80.15550754956084,83.79198227257443,83.79198227257443,70.54257637770482,70.54257637770482,74.17905110071845,74.17905110071845,5.0,17.525237097193322,17.525237097193322,21.988032330369734,21.988032330369734,24.362147336858463,24.362147336858463,27.291666666666668,24.19239671047666,24.19239671047666,9.612931171855982,9.612931171855982,-6.931473947448511,-6.931473947448511
4959,2020mokc,17.350528670814214,17.350528670814214,20.15720197768976,20.15720197768976,16.822709737305836,16.822709737305836,19.62938304418138,19.62938304418138,3.3333333333333335,9.18805336579557,9.18805336579557,13.368085782722043,13.368085782722043,-0.18367032161418617,-0.18367032161418617,7.291666666666667,3.6382942761979793,3.6382942761979793,0.5278189335083767,0.5278189335083767,-4.86128703189605,-4.86128703189605
5119,2020mokc,34.11678859633025,34.11678859633025,32.99632722938618,32.99632722938618,34.706014544444585,34.706014544444585,33.58555317750051,33.58555317750051,4.583333333333333,9.906844039162827,9.906844039162827,15.575378453257084,15.575378453257084,17.84537580500435,17.84537580500435,1.25,1.285260286183182,1.285260286183182,-0.5892259481143292,-0.5892259481143292,0.22268275345382715,0.22268275345382715
5141,2020mokc,23.809769036684997,23.809769036684997,21.07050754418141,21.07050754418141,21.482618226014353,21.482618226014353,18.743356733510776,18.743356733510776,5.0,5.774459972994812,5.774459972994812,10.792303781785797,10.792303781785797,4.63556342718263,4.63556342718263,3.3333333333333335,6.054751017045945,6.054751017045945,2.3271508106706356,2.3271508106706356,-1.7279812563937993,-1.7279812563937993
525,2020mokc,51.03333867046356,51.03333867046356,48.4028126940154,48.4028126940154,50.86567786906222,50.86567786906222,48.235151892614084,48.235151892614084,4.166666666666667,8.30470616520582,8.30470616520582,12.535541101302453,12.535541101302453,12.430445727408266,12.430445727408266,23.333333333333332,25.899691040351527,25.899691040351527,0.167660801401321,0.167660801401321,-2.0386267543205117,-2.0386267543205117
5268,2020mokc,13.991579516992939,13.991579516992939,14.852106185424681,14.852106185424681,11.977179037546922,11.977179037546922,12.837705705978664,12.837705705978664,4.166666666666667,-1.2037112397211427,-1.2037112397211427,1.8564127856145411,1.8564127856145411,3.6247502790331394,3.6247502790331394,6.25,6.496015972899232,6.496015972899232,2.014400479446018,2.014400479446018,-11.548826479364312,-11.548826479364312
5801,2020mokc,52.84036120203391,52.84036120203391,55.9386346665176,55.9386346665176,49.931836242478184,49.931836242478184,53.03010970696188,53.03010970696188,4.583333333333333,8.65271511654678,8.65271511654678,12.912110166828294,12.912110166828294,19.377394590415097,19.377394590415097,20.416666666666668,17.6423314852348,17.6423314852348,2.9085249595557174,2.9085249595557174,1.7630446599674316,1.7630446599674316
5918,2020mokc,21.678406854219737,21.678406854219737,18.04003041150996,18.04003041150996,24.48905031129704,24.48905031129704,20.850673868587243,20.850673868587243,0.4166666666666667,7.920787799251377,7.920787799251377,8.817736442124572,8.817736442124572,9.596552736002533,9.596552736002533,2.9166666666666665,6.074761133169923,6.074761133169923,-2.8106434570772825,-2.8106434570772825,-8.212169442003402,-8.212169442003402
6420,2020mokc,20.76258810925301,20.76258810925301,16.460505726449522,16.460505726449522,15.033776409758538,15.033776409758538,10.731694026955086,10.731694026955086,5.0,-0.28398842879094754,-0.28398842879094754,4.757213105041602,4.757213105041602,1.8490157890793668,1.8490157890793668,4.166666666666667,8.427547515637578,8.427547515637578,5.728811699494437,5.728811699494437,-0.693657369946075,-0.693657369946075
6805,2020mokc,25.07394058332823,25.07394058332823,19.019429701493504,19.019429701493504,23.09764064890546,23.09764064890546,17.043129767070752,17.043129767070752,2.9166666666666665,7.074690504262305,7.074690504262305,9.049487067051095,9.049487067051095,5.385105929475113,5.385105929475113,1.6666666666666667,8.66304765237928,8.66304765237928,1.9762999344227516,1.9762999344227516,2.243854507942989,2.243854507942989
6843,2020mokc,26.58061145625066,26.58061145625066,18.871157932687552,18.871157932687552,24.520482086392676,24.520482086392676,16.811028562829602,16.811028562829602,5.0,7.40458070154024,7.40458070154024,12.209491535877603,12.209491535877603,1.4897811946226964,1.4897811946226964,2.9166666666666665,10.821209355892396,10.821209355892396,2.0601293698579513,2.0601293698579513,-8.077122438343528,-8.077122438343528
6886,2020mokc,41.75953066663192,41.75953066663192,38.133185793081495,38.133185793081495,34.43451537489029,34.43451537489029,30.80817050133987,30.80817050133987,4.583333333333333,6.597161955243319,6.597161955243319,12.57130114227392,12.57130114227392,3.7943418794298833,3.7943418794298833,15.833333333333334,18.068872353186492,18.068872353186492,7.3250152917416225,7.3250152917416225,-8.11883624675291,-8.11883624675291
7064,2020mokc,27.893888589674027,27.893888589674027,38.937728983104364,38.937728983104364,16.686624287229503,16.686624287229503,27.730464680659836,27.730464680659836,4.583333333333333,5.327398299532282,5.327398299532282,10.393150249694889,10.393150249694889,6.153066381127553,6.153066381127553,11.666666666666666,0.14040765640706887,0.14040765640706887,11.207264302444528,11.207264302444528,-2.1654091640479214,-2.1654091640479214
2283,2020mxmo,28.617444165618164,30.62119680277048,27.014935497910976,28.32481352041717,24.913841348106065,25.693557718223172,23.31133268039887,23.39717443586985,5.0,1.8346032281947044,1.8383181692696626,6.44578988669406,6.521986265476626,11.931274906749618,12.013401721145643,4.545454545454546,6.536776554662391,7.158169731600893,3.703602817512106,4.9276390845473195,4.2398325716821255,4.186010834971748
3158,2020mxmo,18.9227918121275,25.741824129307155,23.09840234536343,26.885628229153873,16.028448870308793,19.736566027000613,20.204059403544747,20.880370126847374,4.545454545454546,4.003643229083843,4.168276273325857,8.263486958684549,8.878962796039012,7.564052538097267,8.07573021715788,4.090909090909091,0.20090937352701133,2.7818730138037573,2.8943429418186817,6.005258102306499,-8.520905534193934,-9.670293606506846
3354,2020mxmo,37.440106470986976,43.3763525275246,35.788685353317476,38.95659977446474,29.579219180277562,32.73689770056279,27.927798062608076,28.317144947502918,5.0,5.206203127800368,5.227963081015725,10.031723030677036,10.403507139683516,-0.0056777924650184275,0.36190913921447,17.727272727272727,19.553173942065566,21.97148142166482,7.8608872907094,10.639454826961822,3.436655475646191,2.4212802246329908
3472,2020mxmo,37.57376932547092,21.19662850687089,32.79312440508254,22.502912354427064,24.508119826255765,18.617689547545478,19.727474905867375,19.92397339510166,4.090909090909091,1.2619989349144187,1.5452788988335346,4.648965128797467,4.604489372906539,1.4200214254984083,1.3332399508135797,12.954545454545455,18.439133271959903,12.679960223825367,13.065649499215166,2.578938959325402,-6.306837374327595,-6.413783962720861
3478,2020mxmo,67.47764124985447,63.26103874077607,66.45830555761457,64.54305778145877,55.00504693977793,51.49946176566563,53.98571124753802,52.78148080634837,5.0,10.813420506353275,10.75603297543332,14.985005186982145,15.172622099724922,19.005624074518078,17.85878116424838,19.166666666666668,21.014417678277685,18.468058501692354,12.472594310076541,11.761576975110401,-6.305212495890751,-4.976218528199383
3510,2020mxmo,32.10046778957637,35.687561016081304,31.596812177815213,34.18523718828312,27.042291603718887,29.46954467976345,26.53863599195771,27.96722085196525,4.545454545454546,6.462210210986365,7.323090189868877,11.795454007146901,13.252679128121981,3.485516690062253,4.0532215711872865,12.045454545454545,11.761320906509724,12.16364398045417,5.058176185857501,6.218016336317866,-14.551318190863054,-15.121088386744276
3522,2020mxmo,38.936270758735176,38.90761237650252,38.57655721261336,38.465614088575464,31.545714102903187,31.638628677521712,31.186000556781416,31.196630389594652,2.727272727272727,7.501524569949345,7.440926564825021,9.927865384799253,9.790384126117083,6.866294168650248,6.937522006587812,14.090909090909092,14.751554549453704,14.91072254481682,7.390556655831945,7.268983698980808,-0.5296878899609604,-0.6141566953204662
3794,2020mxmo,25.811668536054185,24.639307897518012,26.993927080462203,26.15812802792363,15.965537214721733,15.603339986031674,17.14779575912975,17.122160116437296,3.6363636363636362,4.149992373366494,4.110288400260992,8.491430168565227,8.331690348541553,0.27053065849052826,0.2845989889035747,9.090909090909092,7.203576387665983,6.9870506485865596,9.846131321332454,9.035967911486336,0.21712706285895278,0.20680171968313632
3933,2020mxmo,22.28206429690686,23.231687314462263,24.54691069414706,24.78329860604084,25.421002305524617,25.805313625784034,27.685848702764833,27.356924917362623,0.45454545454545453,5.532207110052481,5.29967159689833,5.8710536277677985,5.4909785798529045,1.926368865439624,1.8299805931915674,19.772727272727273,17.62357981231719,18.48435445273956,-3.1389380086177754,-2.573626311321781,1.3921130403006705,1.3498178680142634
4010,2020mxmo,39.10975177934745,29.8511630695278,25.309938903393665,18.129412375356534,36.814657621969005,33.50654391819909,23.014844746015243,21.784793224027858,5.0,8.4890627611403,7.987687397055252,14.638142498614908,13.62964931723765,6.343963803056759,5.615287645154424,3.1818181818181817,15.83255132029735,14.261606955807032,2.295094157378421,-3.6553808486713253,7.344386405967263,7.1183092676579705
4584,2020mxmo,23.679581612331077,20.50633008217724,25.284922210085227,24.522924470814573,13.62638989396796,10.049889348323095,15.231730491722097,14.066483736960418,3.1818181818181817,-0.2931510572883691,-0.3078658886708303,2.6975217223290273,2.977309163676196,3.4794270035559203,2.328895080176703,8.863636363636363,7.449441168083002,4.7436851044701855,10.053191718363129,10.456440733854155,-5.775790676713594,-4.058528732116261
4635,2020mxmo,50.14571063121455,49.07802079413479,50.72154228787483,49.821804862778095,41.43618923411647,40.91968614942654,42.012020890776725,41.66347021806982,5.0,10.962504617667085,10.896484817961568,15.421339845066687,15.347438664773556,16.5040617276551,16.22153085465371,9.545454545454545,9.510787661394657,9.350716629999269,8.709521397098106,8.158334644708274,2.3113322056511483,2.38984257495529
4723,2020mxmo,9.765393885292124,11.616751441126297,13.193297657788118,14.422536843108665,5.583098332227354,6.3048512778372805,9.011002104723351,9.110636679819649,4.545454545454546,1.2341541205339883,1.2643613776418166,7.367598215886252,7.430099300274989,-0.40497019762881825,-0.33554287964035034,3.6363636363636362,-1.3795296860300912,-0.7897051427973523,4.182295553064768,5.311900163289016,-10.579261463962599,-10.547691705838634
4731,2020mxmo,13.29800873078291,12.401474548947542,21.30249138817711,20.970757203211544,8.887998492381522,8.328442888413342,16.892481149775705,16.897725542677374,4.545454545454546,4.256503834443752,4.217985384367042,8.815763602741969,8.673748210703462,3.9996136789683168,4.043376521946696,4.090909090909091,-3.927378789328781,-4.388681844236782,4.410010238401407,4.073031660534171,-9.361766108956957,-9.163822554775088
4775,2020mxmo,14.419655096565146,6.035693062442647,15.591810214431675,11.639585393664673,10.991703384820541,7.285414911070587,12.163858502687088,12.889307242292611,1.3636363636363635,-0.23870674004842574,0.12176691451750443,1.9509653833759355,2.1899342392409036,3.084383424553696,3.4493585095932886,7.954545454545454,5.9563545768909165,1.6461221622363862,3.427951711744588,-1.2497218486279387,-15.584280401083493,-15.065423016661006
4782,2020mxmo,28.004422592625943,21.076119430715423,28.32855814480874,25.290605980738878,16.57699828353585,13.788865503739576,16.90113383571866,18.003352053763017,4.090909090909091,3.030012502473258,3.52316072014741,7.551486511144066,8.02181558690435,0.00748496960903644,0.6165549699792444,9.772727272727273,9.018026802782732,5.150494946855984,11.427424309090076,7.287253926975861,-8.628761559638578,-8.383862568457987
5133,2020mxmo,13.798667186068716,14.642983969708654,16.293109380456755,16.99139445539736,15.839675651600274,15.870017548788864,18.33411784598831,18.218428034477558,2.727272727272727,2.0320519260458045,2.00453730199568,5.147642044219132,5.14593905612893,9.483884101760685,9.395708914300059,4.090909090909091,1.2081495056204563,1.328369578359876,-2.0410084655315552,-1.2270335790801985,-0.04051585344321129,0.18086738168475058
5344,2020mxmo,11.423388310450127,12.942586845591126,15.764716526380424,16.444863574873143,0.3217326142491679,1.136280240111713,4.663060830179463,4.638556969393721,0.45454545454545453,-0.6652160512151266,-0.8062131666616119,-0.8995962937436528,-1.157084626933747,1.6919132450309529,1.8084064996916969,3.1818181818181817,-0.47058433703814995,0.4849583673537712,11.101655696200961,11.806306605479422,-5.707385016502122,-5.897046965023563
5696,2020mxmo,20.47025862125124,23.757836320196382,11.905662944455626,13.765873311448926,14.136130352339748,15.926852191084118,5.571534675544127,5.934889182336658,4.583333333333333,0.0377127931320933,0.05565573322396844,5.839889141940919,5.889582402379569,-0.7161781175879662,-0.3707665508873106,1.6666666666666667,9.012419327986809,10.408036339591863,6.334128268911499,7.830984129112268,1.8958792642792925,1.465743323561739
5716,2020mxmo,10.07298984296903,12.428911915814089,9.735918182017281,11.217499383783709,17.313420015024434,18.01226460109728,16.976348354072705,16.800852069066913,4.545454545454546,0.5534179419349289,0.49655515744507217,4.766313278800862,4.784538090143284,3.922930412137776,3.804296911621842,7.954545454545454,8.624176324085802,9.423429599332174,-7.240430172055424,-5.583352685283204,1.5756380141474975,1.698620244016848
5874,2020mxmo,19.086409530304177,20.405511865250986,13.198129527884149,14.11092732352565,18.107794239843244,19.05689182973164,12.219514237423214,12.762307288006314,4.545454545454546,3.0402278744686955,3.1682210510238606,6.992989589435572,7.130549765038523,0.5429227265908827,0.9577226006188173,4.090909090909091,10.571881923816784,10.968619464074301,0.9786152904609344,1.3486200355193358,-2.1968979707583407,-2.4962766941308443
5887,2020mxmo,18.44300792755591,19.2799232583346,20.218951577220032,20.81706011906454,9.444504998102433,9.887794333765221,11.220448647766549,11.424931194495159,4.545454545454546,-2.4099095871741225,-2.2884211164056154,1.1703574262532705,1.4072746529105462,-0.9150963105138734,-0.8321022345537719,10.0,9.18924388236304,9.31262191540845,8.998502929453482,9.39212892456938,-4.940749050724304,-5.030785214753725
5948,2020mxmo,14.94304491896765,16.621750869511843,19.080371621393596,20.27707507675919,10.57266132672956,10.914713550847495,14.709988029155534,14.570037758094838,3.6363636363636362,1.0989415453086897,1.013421658280774,5.071896857463833,4.971473922538577,5.429228302028664,5.374797917995881,4.545454545454546,0.07153616723707756,0.5684417103130421,4.370383592238062,5.70703731866435,3.5372044779965814,3.763453308629626
5959,2020mxmo,4.643344109896926,8.350775611232905,12.951901997545207,15.124959609240111,6.5105446634614115,8.361115332943868,14.81910255110969,15.135299330951053,5.0,6.338353370548715,6.408631204563652,11.975287901717714,12.170931382519289,0.7534764532882496,0.9993953991146758,2.727272727272727,-6.218219691544556,-4.80921144869011,-1.8672005535644827,-0.010339721710941774,-2.2751192987053064,-2.6288617638800376
6010,2020mxmo,0.6072721623794308,2.7691136953160065,5.375809738050455,6.523137320535469,3.0662376225511228,4.113911684594928,7.834775198222144,7.867935309814407,2.727272727272727,0.6270869711178522,0.5325834422017685,3.1898595856727945,3.0043353172071567,0.8440518634679287,0.9717155039762757,3.6363636363636362,-0.9676738265896034,0.13786086341150838,-2.4589654601716893,-1.3447979892789386,1.1559485488390635,1.022765603474494
6017,2020mxmo,20.59382892703632,21.775430261364058,13.734368581601887,14.63868177759067,13.564391363066362,13.662436364057658,6.704931017631946,6.525687880284281,4.545454545454546,-3.482153835925974,-3.5919857385031646,1.4830021754594571,1.3174185748760152,2.914357580830647,2.844946346060172,2.727272727272727,9.167031606776263,9.500071443121477,7.029437563969941,8.112993897306389,-0.7589890283079983,-0.4830014574371343
6106,2020mxmo,3.085990877273302,1.9842473578399193,6.429205387980129,5.538281284962208,3.5095359550225513,2.9056723288894837,6.852750465729379,6.459706256011783,2.272727272727273,1.6258569474504994,1.370472320359704,3.2294778611149266,2.742076913873916,-0.6821973908120293,-0.8198569734388301,3.6363636363636362,0.9622554847196723,0.9834523884543884,-0.42354507774924954,-0.9214249710495754,2.409992477938083,2.538781074371443
6156,2020mxmo,5.975106742418397,18.028901300092333,18.60211671650464,25.515732172447684,-0.08762539623311127,7.45375225682487,12.539384577853129,14.940583129180245,0.45454545454545453,0.12146246547538664,1.1936264245601194,-0.4848248453783466,1.6656825311809809,-0.3093506148949867,1.0196839773473987,12.272727272727273,0.7065500640402185,4.768385748296513,6.062732138651509,10.575149043267437,-9.615978116205211,-11.938498994008198
6170,2020mxmo,21.04420845311192,19.784435592149826,18.689269458943055,17.877463842388515,19.26690615538339,18.86383367322714,16.911967161214513,16.956861923465855,2.727272727272727,-4.273039021245422,-4.369534383863914,-0.36233407824715336,-0.6329604356970124,0.2759152733690238,0.4173053982388608,18.181818181818183,19.353324960261496,19.079488710685297,1.777302297728542,0.9206019189226584,-7.436311968320731,-7.496637192753697
6348,2020mxmo,39.91917333232345,41.5796840254921,41.923524600767045,43.006600038479284,36.900568946414396,37.78779430346637,38.904920214857995,39.21471031645356,5.0,3.0314093904022466,3.0392793853176743,7.411430416710052,7.355829072005447,9.737147188092113,10.039067294772252,21.136363636363637,19.751991341612243,20.392897936688676,3.018604385909049,3.7918897220257204,2.347992414879215,2.1958941552150537
6605,2020mxmo,10.529582491637392,8.23551543926758,7.5490238320065846,6.063657133930379,9.164203527136019,7.935624075536685,6.183644867505219,5.763765770199487,5.0,-1.1878908206671952,-1.3750734666072577,3.754903844909943,3.38162464189886,-1.2648279481912232,-1.4975243995568916,3.6363636363636362,6.674127630417295,6.051523833194723,1.365378964501366,0.29989136373089176,0.130245123168228,0.4039785407004529
6652,2020mxmo,9.765812456014313,8.207329142536611,14.67880940734591,13.74072039281025,3.5287351438063688,3.0481163092310695,8.441732095137965,8.581507559504718,5.0,-0.7066165109566005,-0.6752156467394763,4.497832454243545,4.4583680021902214,1.875621333367292,1.983995933516921,2.272727272727273,-2.844718643804468,-3.3942476264760675,6.237077312207944,5.159212833305531,-20.525934692338026,-20.585416153858827
6666,2020mxmo,9.807485979029074,8.708914224051806,11.222337348531962,10.604986248131537,4.839558227134718,4.023193578613252,6.254409596637587,5.919265602692988,4.090909090909091,1.91730989416584,1.7487017847107476,6.838444067978806,6.532549556353454,-1.5719912066191624,-1.738527091108668,1.8181818181818181,-0.42689463422492935,-0.7708288866315236,4.967927751894374,4.685720645438549,-4.968051178741771,-4.679607263092555
6676,2020mxmo,1.0720862347890705,1.2519632591798064,3.0647425068238165,3.154807466407832,2.206292882906606,2.3595223104668257,4.198949154941365,4.262366517694848,2.727272727272727,-0.9600464919078231,-0.9230983304512337,2.015634099821397,2.075353253345402,-0.2955498076962657,-0.2690806063993725,2.727272727272727,0.48620859078147927,0.5532496635208144,-1.1342066481175488,-1.1075590512870161,-2.8247663224036215,-2.8749646565132165
6702,2020mxmo,19.295376412611763,26.61658965905478,17.77937123882906,22.398441409433815,18.939681759938118,23.25727098584236,17.42367658615541,19.039122736221387,5.0,-0.22148257239851543,0.6117121997908157,4.476881159147737,5.951025944235793,6.281522794917562,7.063774172794209,6.363636363636363,8.181277805872819,10.242470868812367,0.3556946526736522,3.359318673212429,1.5522607273043922,0.6012075105019831
6832,2020mxmo,16.602732287231216,14.192903323683325,16.734057626243303,14.977013483426807,15.00394216958984,13.919342695454036,15.13526750860192,14.703452855197511,5.0,1.3618220514033532,1.0965308282685882,6.705049634689726,6.166877602183002,5.13708182083493,4.970558390565287,3.6363636363636362,3.1618107140651732,2.781906702705748,1.5987901176413808,0.2735606282292955,-5.274816924288994,-5.1602225560168105
6965,2020mxmo,21.664113168231214,15.804573291696478,9.338791568574923,6.322413270545907,21.424692434115833,17.042007660065135,9.099370834459542,7.559847638914546,4.090909090909091,2.759229882092545,2.604125059376487,7.5477843217009655,7.574803327886467,0.43105004327608754,-0.9533683295528497,1.8181818181818181,13.445858069138778,10.420572661731512,0.23942073411538178,-1.237434368368639,-6.085760019419874,-4.58070670289326
7102,2020mxmo,2.817530800769944,3.340867362667691,9.129130705120023,9.396085005243386,-1.6795649279125051,-1.661738858681808,4.6320349764376045,4.393478783893879,0.9090909090909091,-0.2661447572790894,-0.39873939429988936,-0.871919800582019,-1.0797343467985518,1.7163615518985118,1.610399996375586,2.272727272727273,-2.524006679228979,-2.1924045082588464,4.497095728682419,5.002606221349506,3.7535850921337994,3.8846351210416
7299,2020mxmo,20.049447814700592,22.855070698854234,19.22787356355982,21.059350940694042,15.967390908093405,17.468200701249458,15.145816656952654,15.672480943089278,5.0,5.646659171028414,5.831966597406793,10.484154992875713,10.824151987341985,0.8627938495606037,1.204150709318848,3.6363636363636362,4.620442065657093,5.439898004588658,4.082056906607169,5.386869997604764,-9.803321155117285,-10.119229526992948
7421,2020mxmo,25.471514564380957,25.958202080160014,28.062970124317584,28.50464989817892,18.95364591113374,18.936317185746077,21.54510147107039,21.482765003764985,5.0,6.545808905411215,6.520135872313453,12.048824438123006,11.99948774141319,5.908383474750083,5.871720040542443,4.090909090909091,0.9964379982606602,1.0651094037904496,6.517868653247195,7.021884894413933,-12.830065990569798,-12.643578798816709
7546,2020mxmo,20.593513224389337,21.20675935155345,14.340559491926001,14.736032252352807,15.990087189772888,15.655760711814091,9.737133457309543,9.185033612613452,3.6363636363636362,-0.4324275411424201,-0.6376689136803659,2.733428902652029,2.452763932440496,3.351379180270146,3.004520708112,3.1818181818181817,9.905279106850719,10.1984760712616,4.603426034616457,5.550998639739356,-9.589497427026583,-9.158224816037155
7725,2020mxmo,13.123936997063938,4.132938122999974,8.861795400644967,1.8739287240194193,10.387040841762436,7.182512148668596,6.124899245343485,4.923502749688048,3.6363636363636362,-0.09466792303163984,-0.49900250765130627,3.0717080273325963,2.257340423403705,0.7650217138296708,-0.03204019720610063,1.8181818181818181,6.5503111006001635,4.957211922470994,2.7368961553014817,-3.0495740256686283,-4.36860176878344,-4.561555791732614
7740,2020mxmo,-8.824015648472244,-7.55366521892207,-4.651673661587042,-3.732563700661129,-1.944448388378106,-1.411575112263293,2.2278935985071215,2.4095264059976502,0.0,1.9489661524823603,1.9811862164456948,1.8604558435057195,1.8957419642262598,-0.6301634630661477,-0.48075071953895376,0.9090909090909091,-3.1747407688176708,-2.826566356950579,-6.879567260094163,-6.142090106658779,0.3264822145075721,0.3187461804574063
8293,2020mxmo,13.798725372026805,13.145036242186672,2.489481793570344,1.7819353260033846,16.813172879449077,16.60483476198105,5.503929300992635,5.241733845797775,4.090909090909091,-0.08846307182803637,-0.23644659495934928,3.145027217551573,2.8865639644533454,-1.680334899906601,-1.794546831970148,3.1818181818181817,15.348480561804125,15.512817629497867,-3.0144475074222905,-3.4597985197943903,-9.021061346269015,-9.076449813683048
1225,2020ncpem,55.065296725812914,54.29789028410947,50.34859223290857,49.91806367433174,44.56558694930921,43.698270973663845,39.84888245640486,39.318444363886144,5.0,1.7933035806199045,1.5641342834226066,7.173200707008162,6.918510027941139,5.347245542451626,5.045976747130213,27.708333333333332,32.04514069984942,31.733784198592506,10.499709776503714,10.599619310445595,-1.3677539332956292,-1.5318154827974126
1533,2020ncpem,67.2796714144644,76.66086289256458,71.0973007391048,77.59346791344672,53.60124719624923,60.076812777467026,57.41887652088963,61.00941779834903,5.0,8.795389469009294,9.939102252434576,13.459769406738651,14.768474867797021,18.206820385213668,20.653648879247783,25.416666666666668,21.934657404296914,24.65468903042212,13.67842421821516,16.584050115097696,-2.3802842598602645,-0.6990748850708535
2640,2020ncpem,25.26732845602978,25.812803845024415,20.492902702455783,21.337402921489257,17.144401769348793,16.363701072545823,12.369976015774824,11.88830014901066,4.583333333333333,1.3260711077847247,1.1550182054155504,7.298257993496569,7.154613186439661,5.2105715746567665,4.899948610261778,1.25,4.635572201195469,4.309139275844406,8.122926686680959,9.449102772478595,-12.505024069325199,-12.898112509895324
2655,2020ncpem,41.82214504395544,40.60550555116724,45.25738291588114,41.65430314068914,35.00467879360407,41.17254222804158,38.43991666552979,42.22133981756348,5.0,10.873139296792495,12.287336071947134,16.124101964032228,17.441227036550337,18.816777368737302,21.184003745616348,3.75,0.0637994608345629,2.5473114458748656,6.817466250351341,-0.567036676874344,-1.623414163749553,0.9127462623549025
2682,2020ncpem,40.427054807570556,42.461876397626,43.87321230497546,45.91427635958187,39.68086983967176,39.61006189806361,43.12702733707665,43.06246186001943,4.583333333333333,7.402988885957994,7.417533463848099,11.97786138814749,12.068913357623728,13.224038451118654,13.144928396171332,17.916666666666668,14.478970000405603,14.396220144268527,0.7461849678988132,2.8518144995624355,-1.3289044696742942,-1.7120186444869079
3196,2020ncpem,40.59043707311618,31.43262181401836,36.696951463537836,28.349914771994392,30.812403427183767,29.75743313469725,26.918917817605433,26.67472609267326,4.166666666666667,7.91187595015002,8.09945922316043,12.135631684385972,12.138990699805152,11.090375200788744,10.658600202846161,3.75,7.586396542009045,6.959842232045922,9.778033645932403,1.6751886793211304,-0.4405985854003207,-0.24029904509804112
3336,2020ncpem,35.621474795968965,35.576236421487195,36.62552657967015,36.885069373699466,40.6688366412498,39.970870064279545,41.67288842495097,41.27970301649182,5.0,5.342634661321332,5.24145635792337,10.352749257451809,10.271740849236092,7.371920430296306,7.079913325235118,23.958333333333332,22.94416695350169,22.619215889808327,-5.047361845280822,-4.394633642792357,2.9314581435400764,2.5680565040981485
3506,2020ncpem,7.123276111779253,8.159585164855452,7.517874699643842,8.863769364886869,9.82239855809156,9.087525157001831,10.216997145956137,9.791709357033243,2.5,1.5268580840837411,1.436904938379806,3.128376809149043,3.1001162103612465,0.14847239520572741,-0.1868622480132317,6.041666666666667,6.5455493537367815,6.174271194653809,-2.699122446312295,-0.9279399921463742,-0.23538262228281015,-0.8079923400269782
3661,2020ncpem,11.125125296940734,12.61860383633972,10.453796282576896,12.103552659046729,7.639927905515263,7.347092689416908,6.968598891151428,6.832041512123926,2.0833333333333335,0.7492869353641364,0.8129774013105315,3.2257036618371435,3.3758661059407107,2.052645289120625,1.8523974441467277,2.0833333333333335,2.3615789545574826,2.1188291393294816,3.4851973914254675,5.271511146922803,-16.158845164845605,-16.722461629559902
3737,2020ncpem,31.32166461158024,29.063787435250717,28.30948994853656,26.419710778593696,11.78678017665708,10.989176817849525,8.77460551361339,8.34510016119249,3.3333333333333335,-0.5908695073596255,-0.7462663408637058,2.8795913419496353,2.6633335330270684,4.782141687639681,4.5080331687228625,1.25,4.125047147067768,3.817810116099583,19.534884434923168,18.074610617401206,-8.462398257662487,-8.480354083474229
3822,2020ncpem,13.509880509445075,15.890619684711034,12.724797670139697,15.339747717145864,14.421392750474212,13.775421168890023,13.63630991116884,13.224549201324857,4.166666666666667,3.5735133151523746,3.474492171715427,7.159287251209568,7.158334231830789,2.979463262683133,2.666723696276096,2.9166666666666665,4.282642236581509,3.9503632407831315,-0.9115122410291437,2.115198515821007,-14.977565816422526,-15.663887706260763
4290,2020ncpem,2.607236052963298,2.3597274139404494,8.080016541939534,7.8652726293135,-1.4631743300674493,-1.5893449937283322,4.009606158908781,3.9162002216447025,4.166666666666667,-0.14667240840709406,-0.21526297265913374,4.221464034635585,4.135473484228641,-3.3437214326841254,-3.3685368056961638,3.3333333333333335,-2.340916932018911,-2.356281672260819,4.070410383030753,3.949072407668798,-3.945185370438243,-3.88687016814683
