,event,key,color,team1,team2,team3,score,scorePredStd,scorePredRobust,scorePredHybrid,scorePredRobustHybrid,scorePredSplitFoul,scorePredRobustSplitFoul,scorePredHybridSplitFoul,scorePredRobHybSplitFoul,margin,marginPredStd,marginPredRobust,marginPredHybrid,marginPredRobustHybrid,marginPredSplitFoul,marginPredRobustSplitFoul,marginPredHybridSplitFoul,marginPredRobHybSplitFoul,auto,autoCell,teleop,endgame,foulsDrawn,opp1,opp2,opp3,oppScore,foulsMade,compLevel,matchNumber,alliance,allianceOpp,alliancePair,weight,weightPair
81,2020mokc,2020mokc_sf2m1,red,1987,5801,1785,116,136.88661335851452,136.88661335851452,136.9167292211812,136.9167292211812,132.94516309428462,132.94516309428462,132.97527895695134,132.97527895695134,0,-7.154036464748515,-7.154036464748515,-18.29071812865604,-18.29071812865604,-7.207030209424971,-7.207030209424971,-18.34371187333241,-18.34371187333241,31,16,79,65,6,4499,3928,1982,116,0,sf,1,2,3,23,0.2,0.3333333333333333
82,2020mokc,2020mokc_sf1m2,red,4522,1986,2357,196,174.7253078880814,174.7253078880814,169.50011593754303,169.50011593754303,165.71360935393778,165.71360935393778,160.48841740339944,160.48841740339944,14,43.47422601009933,43.47422601009933,38.90144019715936,38.90144019715936,26.29720223608922,26.29720223608922,21.72441642314928,21.72441642314928,71,56,125,65,0,525,3284,5141,182,0,sf,2,1,4,14,0.14285714285714285,0.5
83,2020mokc,2020mokc_sf2m2,red,1987,5801,1785,136,136.88661335851452,136.88661335851452,136.9167292211812,136.9167292211812,132.94516309428462,132.94516309428462,132.97527895695134,132.97527895695134,-5,-7.154036464748515,-7.154036464748515,-18.29071812865604,-18.29071812865604,-7.207030209424971,-7.207030209424971,-18.34371187333241,-18.34371187333241,51,36,85,65,0,4499,3928,1982,141,-15,sf,2,2,3,23,0.2,0.3333333333333333
84,2020mokc,2020mokc_sf2m3,red,1987,5801,1785,94,136.88661335851452,136.88661335851452,136.9167292211812,136.9167292211812,132.94516309428462,132.94516309428462,132.97527895695134,132.97527895695134,-56,-7.154036464748515,-7.154036464748515,-18.29071812865604,-18.29071812865604,-7.207030209424971,-7.207030209424971,-18.34371187333241,-18.34371187333241,41,26,20,10,33,4499,3928,1982,150,0,sf,3,2,3,23,0.2,0.3333333333333333
85,2020mokc,2020mokc_f1m1,red,4522,1986,2357,157,174.7253078880814,174.7253078880814,169.50011593754303,169.50011593754303,175.60885135430695,175.60885135430695,170.38365940376863,170.38365940376863,-19,30.684658064818365,30.684658064818365,14.292668587705776,14.292668587705776,28.59881140996967,28.59881140996967,12.206821932857196,12.206821932857196,46,36,96,65,15,4499,3928,1982,176,0,f,1,1,3,13,0.14285714285714285,0.3333333333333333
86,2020mokc,2020mokc_f1m2,red,4522,1986,2357,184,174.7253078880814,174.7253078880814,169.50011593754303,169.50011593754303,175.60885135430695,175.60885135430695,170.38365940376863,170.38365940376863,39,30.684658064818365,30.684658064818365,14.292668587705776,14.292668587705776,28.59881140996967,28.59881140996967,12.206821932857196,12.206821932857196,44,34,110,50,30,4499,3928,1982,145,-3,f,2,1,3,13,0.14285714285714285,0.3333333333333333
87,2020mokc,2020mokc_f1m3,red,4522,1986,2357,158,174.7253078880814,174.7253078880814,169.50011593754303,169.50011593754303,175.60885135430695,175.60885135430695,170.38365940376863,170.38365940376863,-21,30.684658064818365,30.684658064818365,14.292668587705776,14.292668587705776,28.59881140996967,28.59881140996967,12.206821932857196,12.206821932857196,47,32,96,65,15,4499,3928,1982,179,-15,f,3,1,3,13,0.14285714285714285,0.3333333333333333
81,2020mxmo,2020mxmo_qf1m1,blue,3510,3472,3158,61,88.59702892717479,82.62601365225936,87.48833892826117,83.57377777186406,59.37204874397647,59.96982981395776,58.26335874506285,60.917593933562515,-8,-11.731057907814687,-9.364449108233217,-0.9450678818929106,2.195452701891213,-63.788386385804934,-62.185822363519065,-53.00239635988323,-50.62592055339459,19,4,42,15,0,3522,4010,3933,69,-15,qf,1,8,1,81,0.5,0.5
82,2020mxmo,2020mxmo_qf2m1,blue,6170,6017,6106,70,44.724028257421544,43.5441132113538,38.85284342852508,38.054426904941394,37.08226580595769,36.095849364271515,31.211080977061226,30.606163057859145,-30,-16.135091021821246,-20.99999081945994,-24.674153027062687,-28.078841189937677,-18.901064710541725,-20.796377812325126,-27.440126715783148,-27.87522818280281,15,0,55,35,0,5133,2283,5887,100,0,qf,1,5,4,54,0.5,0.5
83,2020mxmo,2020mxmo_qf3m1,blue,4584,5716,7421,42,59.22408601968107,58.89344407815134,63.08381051642009,64.2450737527772,43.68187047229138,41.81152689449413,47.541594969030434,47.16315656911999,-159,-50.136174356468686,-58.38085040053033,-47.34062761105085,-50.981772557914,-70.62478812131349,-75.15671183115725,-67.82924137589558,-67.75763398854089,27,12,12,10,3,6348,4635,6702,201,-120,qf,1,7,2,72,0.5,0.5
84,2020mxmo,2020mxmo_qf4m1,blue,5696,7299,6652,39,50.28551889196615,54.82023616158723,45.812345915361355,48.56594464495322,52.08509382556758,54.06353052179204,47.6119208489628,47.809239005158055,-53,-69.05188392544045,-57.85284816915609,-72.02645521000235,-66.57329830463496,-71.92425226248447,-66.69714621279701,-74.89882354704642,-75.41759634827588,18,8,18,15,3,3354,3478,4775,92,-15,qf,1,6,3,63,0.5,0.5
85,2020mxmo,2020mxmo_qf1m2,blue,3510,3472,3158,63,88.59702892717479,82.62601365225936,87.48833892826117,83.57377777186406,59.37204874397647,59.96982981395776,58.26335874506285,60.917593933562515,-50,-11.731057907814687,-9.364449108233217,-0.9450678818929106,2.195452701891213,-63.788386385804934,-62.185822363519065,-53.00239635988323,-50.62592055339459,27,12,33,30,3,3522,4010,3933,113,-48,qf,2,8,1,81,0.5,0.5
86,2020mxmo,2020mxmo_qf2m2,blue,6170,4731,6106,82,37.428208061168135,34.170157498937286,46.420966235100295,44.386502330562266,32.405872935272846,30.761855888627192,41.398631109204985,40.97820072025225,-1,-23.430911218074655,-30.373946531876456,-17.10603022048747,-21.746765764316805,-32.18023466187551,-34.81119238530739,-25.855353664288344,-26.18401161774767,21,6,46,35,15,5133,2283,5887,83,-15,qf,2,5,4,54,0.5,0.5
87,2020mxmo,2020mxmo_qf3m2,blue,4584,5716,7421,78,59.22408601968107,58.89344407815134,63.08381051642009,64.2450737527772,43.68187047229138,41.81152689449413,47.541594969030434,47.16315656911999,-64,-50.136174356468686,-58.38085040053033,-47.34062761105085,-50.981772557914,-70.62478812131349,-75.15671183115725,-67.82924137589558,-67.75763398854089,31,16,47,35,0,6348,4635,6702,142,0,qf,2,7,2,72,0.5,0.5
88,2020mxmo,2020mxmo_qf4m2,blue,5696,7299,6652,51,50.28551889196615,54.82023616158723,45.812345915361355,48.56594464495322,52.08509382556758,54.06353052179204,47.6119208489628,47.809239005158055,-15,-69.05188392544045,-57.85284816915609,-72.02645521000235,-66.57329830463496,-71.92425226248447,-66.69714621279701,-74.89882354704642,-75.41759634827588,25,10,23,15,3,3354,3478,4775,66,0,qf,2,6,3,63,0.5,0.5
89,2020mxmo,2020mxmo_sf1m1,blue,5133,2283,5887,97,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,41.99121044150179,43.59739916042549,44.65908761784675,45.186563224490804,12,-39.46896755574669,-27.446358729678835,-24.90641035456632,-15.245056975093775,-52.531595921380415,-48.016994059176575,-37.96903872020013,-35.81569230459154,39,24,43,35,15,3522,4010,3933,85,0,sf,1,4,1,41,0.125,0.3333333333333333
90,2020mxmo,2020mxmo_sf2m1,blue,3354,3478,5874,84,124.00415725114563,127.04290313355166,115.44512043881619,117.61058487944915,96.48047501206398,98.10630705528773,87.92143819973455,88.67398880118526,-69,14.643896874995875,9.768608654869993,5.020682311345254,2.3837385687579484,-5.861419919407908,-8.909659381144778,-15.484634483058485,-16.294529467256737,15,0,66,15,3,6348,4635,6702,153,-45,sf,1,3,2,32,0.25,0.5
91,2020mxmo,2020mxmo_sf1m2,blue,5133,2283,5887,66,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,41.99121044150179,43.59739916042549,44.65908761784675,45.186563224490804,-9,-39.46896755574669,-27.446358729678835,-24.90641035456632,-15.245056975093775,-52.531595921380415,-48.016994059176575,-37.96903872020013,-35.81569230459154,23,8,43,30,0,3522,4010,3933,75,0,sf,2,4,1,41,0.125,0.3333333333333333
92,2020mxmo,2020mxmo_sf2m2,blue,3354,3478,5874,93,124.00415725114563,127.04290313355166,115.44512043881619,117.61058487944915,96.48047501206398,98.10630705528773,87.92143819973455,88.67398880118526,-54,14.643896874995875,9.768608654869993,5.020682311345254,2.3837385687579484,-5.861419919407908,-8.909659381144778,-15.484634483058485,-16.294529467256737,27,12,66,45,0,6348,4635,6702,147,-30,sf,2,3,2,32,0.25,0.5
93,2020mxmo,2020mxmo_sf1m3,blue,5133,2283,5887,96,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,41.99121044150179,43.59739916042549,44.65908761784675,45.186563224490804,3,-39.46896755574669,-27.446358729678835,-24.90641035456632,-15.245056975093775,-52.531595921380415,-48.016994059176575,-37.96903872020013,-35.81569230459154,31,16,65,35,0,3522,4010,3933,93,0,sf,3,4,1,41,0.125,0.3333333333333333
94,2020mxmo,2020mxmo_f1m1,blue,6348,4635,6702,95,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,98.01787227295436,102.6286584368325,99.08205002427552,100.58121026884199,-12,48.50114109690696,52.730190447867926,46.89744167188317,49.09357821581213,54.031435622980354,56.364233076727565,52.42773619795655,52.72762084467174,21,6,59,50,15,5133,2283,5887,107,-15,f,1,2,4,24,0.14285714285714285,0.3333333333333333
95,2020mxmo,2020mxmo_f1m2,blue,6348,4635,6702,85,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,98.01787227295436,102.6286584368325,99.08205002427552,100.58121026884199,6,48.50114109690696,52.730190447867926,46.89744167188317,49.09357821581213,54.031435622980354,56.364233076727565,52.42773619795655,52.72762084467174,23,8,47,30,15,5133,2283,5887,79,0,f,2,2,4,24,0.14285714285714285,0.3333333333333333
96,2020mxmo,2020mxmo_f1m3,blue,6348,4635,6702,82,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,98.01787227295436,102.6286584368325,99.08205002427552,100.58121026884199,-75,48.50114109690696,52.730190447867926,46.89744167188317,49.09357821581213,54.031435622980354,56.364233076727565,52.42773619795655,52.72762084467174,15,0,52,35,15,5133,2283,5887,157,-51,f,3,2,4,24,0.14285714285714285,0.3333333333333333
81,2020mxmo,2020mxmo_qf1m1,red,3522,4010,3933,69,100.32808683498948,91.99046276049258,88.43340681015408,81.37832506997285,123.1604351297814,122.15565217747682,111.26575510494608,111.54351448695711,8,11.731057907814687,9.364449108233217,0.9450678818929106,-2.195452701891213,63.788386385804934,62.185822363519065,53.00239635988323,50.62592055339459,29,24,25,10,15,3510,3472,3158,61,0,qf,1,1,8,18,0.2,0.5
82,2020mxmo,2020mxmo_qf2m1,red,5133,2283,5887,100,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,55.983330516499414,56.89222717659664,58.65120769284437,58.48139124066196,30,16.135091021821246,20.99999081945994,24.674153027062687,28.078841189937677,18.901064710541725,20.796377812325126,27.440126715783148,27.87522818280281,31,16,69,35,0,6170,6017,6106,70,0,qf,1,4,5,45,0.125,0.5
83,2020mxmo,2020mxmo_qf3m1,red,6348,4635,6702,201,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,114.30665859360487,116.96823872565139,115.37083634492602,114.92079055766088,159,50.136174356468686,58.38085040053033,47.34062761105085,50.981772557914,70.62478812131349,75.15671183115725,67.82924137589558,67.75763398854089,23,8,58,10,120,4584,5716,7421,42,-3,qf,1,2,7,27,0.14285714285714285,0.5
84,2020mxmo,2020mxmo_qf4m1,red,3354,3478,4775,92,119.3374028174066,112.67308433074332,117.83880112536372,115.13924294958818,124.00934608805206,120.76067673458905,122.51074439600922,123.22683535343394,53,69.05188392544045,57.85284816915609,72.02645521000235,66.57329830463496,71.92425226248447,66.69714621279701,74.89882354704642,75.41759634827588,43,28,34,10,15,5696,7299,6652,39,-3,qf,1,3,6,36,0.25,0.5
85,2020mxmo,2020mxmo_qf1m2,red,3522,4010,3933,113,100.32808683498948,91.99046276049258,88.43340681015408,81.37832506997285,123.1604351297814,122.15565217747682,111.26575510494608,111.54351448695711,50,11.731057907814687,9.364449108233217,0.9450678818929106,-2.195452701891213,63.788386385804934,62.185822363519065,53.00239635988323,50.62592055339459,26,16,39,10,48,3510,3472,3158,63,-3,qf,2,1,8,18,0.2,0.5
86,2020mxmo,2020mxmo_qf2m2,red,5133,2283,5887,83,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,64.58610759714836,65.57304827393459,67.25398477349333,67.16221233799992,1,23.430911218074655,30.373946531876456,17.10603022048747,21.746765764316805,32.18023466187551,34.81119238530739,25.855353664288344,26.18401161774767,39,24,29,15,15,6170,4731,6106,82,-15,qf,2,4,5,45,0.125,0.5
87,2020mxmo,2020mxmo_qf3m2,red,6348,4635,6702,142,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,114.30665859360487,116.96823872565139,115.37083634492602,114.92079055766088,64,50.136174356468686,58.38085040053033,47.34062761105085,50.981772557914,70.62478812131349,75.15671183115725,67.82924137589558,67.75763398854089,27,12,115,45,0,4584,5716,7421,78,0,qf,2,2,7,27,0.14285714285714285,0.5
88,2020mxmo,2020mxmo_qf4m2,red,3354,3478,4775,66,119.3374028174066,112.67308433074332,117.83880112536372,115.13924294958818,124.00934608805206,120.76067673458905,122.51074439600922,123.22683535343394,15,69.05188392544045,57.85284816915609,72.02645521000235,66.57329830463496,71.92425226248447,66.69714621279701,74.89882354704642,75.41759634827588,41,26,25,15,0,5696,7299,6652,51,-3,qf,2,3,6,36,0.25,0.5
89,2020mxmo,2020mxmo_sf1m1,red,3522,4010,3933,85,100.32808683498948,91.99046276049258,88.43340681015408,81.37832506997285,94.5228063628822,91.61439321960206,82.62812633804688,81.00225552908235,-12,39.46896755574669,27.446358729678835,24.90641035456632,15.245056975093775,52.531595921380415,48.016994059176575,37.96903872020013,35.81569230459154,39,24,46,30,0,5133,2283,5887,97,-15,sf,1,1,4,14,0.2,0.3333333333333333
90,2020mxmo,2020mxmo_sf2m1,red,6348,4635,6702,153,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,102.34189493147188,107.0159664364325,103.40607268279304,104.968518268442,69,-14.643896874995875,-9.768608654869993,-5.020682311345254,-2.3837385687579484,5.861419919407908,8.909659381144778,15.484634483058485,16.294529467256737,19,4,89,50,45,3354,3478,5874,84,-3,sf,1,2,3,23,0.14285714285714285,0.5
91,2020mxmo,2020mxmo_sf1m2,red,3522,4010,3933,75,100.32808683498948,91.99046276049258,88.43340681015408,81.37832506997285,94.5228063628822,91.61439321960206,82.62812633804688,81.00225552908235,9,39.46896755574669,27.446358729678835,24.90641035456632,15.245056975093775,52.531595921380415,48.016994059176575,37.96903872020013,35.81569230459154,47,32,28,15,0,5133,2283,5887,66,0,sf,2,1,4,14,0.2,0.3333333333333333
92,2020mxmo,2020mxmo_sf2m2,red,6348,4635,6702,147,109.36026037614975,117.27429447868167,110.42443812747094,115.2268463106912,102.34189493147188,107.0159664364325,103.40607268279304,104.968518268442,54,-14.643896874995875,-9.768608654869993,-5.020682311345254,-2.3837385687579484,5.861419919407908,8.909659381144778,15.484634483058485,16.294529467256737,29,14,88,45,30,3354,3478,5874,93,0,sf,2,2,3,23,0.14285714285714285,0.5
93,2020mxmo,2020mxmo_sf1m3,red,3522,4010,3933,93,100.32808683498948,91.99046276049258,88.43340681015408,81.37832506997285,94.5228063628822,91.61439321960206,82.62812633804688,81.00225552908235,-3,39.46896755574669,27.446358729678835,24.90641035456632,15.245056975093775,52.531595921380415,48.016994059176575,37.96903872020013,35.81569230459154,22,12,71,65,0,5133,2283,5887,96,0,sf,3,1,4,14,0.2,0.3333333333333333
94,2020mxmo,2020mxmo_f1m1,red,5133,2283,5887,107,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,43.98643664997401,46.26442536010493,46.65431382631897,47.853589424170245,12,-48.50114109690696,-52.730190447867926,-46.89744167188317,-49.09357821581213,-54.031435622980354,-56.364233076727565,-52.42773619795655,-52.72762084467174,33,18,59,35,15,6348,4635,6702,95,-15,f,1,4,2,42,0.125,0.3333333333333333
95,2020mxmo,2020mxmo_f1m2,red,5133,2283,5887,79,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,43.98643664997401,46.26442536010493,46.65431382631897,47.853589424170245,-6,-48.50114109690696,-52.730190447867926,-46.89744167188317,-49.09357821581213,-54.031435622980354,-56.364233076727565,-52.42773619795655,-52.72762084467174,15,0,64,35,0,6348,4635,6702,85,-15,f,2,4,2,42,0.125,0.3333333333333333
96,2020mxmo,2020mxmo_f1m3,red,5133,2283,5887,157,60.85911927924279,64.54410403081374,63.52699645558776,66.13326809487907,43.98643664997401,46.26442536010493,46.65431382631897,47.853589424170245,75,-48.50114109690696,-52.730190447867926,-46.89744167188317,-49.09357821581213,-54.031435622980354,-56.364233076727565,-52.42773619795655,-52.72762084467174,27,12,79,50,51,6348,4635,6702,82,-15,f,3,4,2,42,0.125,0.3333333333333333
58,2020ncpem,2020ncpem_qf1m1,blue,3506,8315,4935,23,48.88668742803669,49.49766693025077,52.998553132051114,54.43294014506728,63.84784425287624,60.70788300440964,67.95970995689066,65.6431562192261,-55,-56.985510592317716,-67.91319350183862,-45.087337333753936,-52.47091606992669,-27.82122455778122,-37.95096128532225,-15.923051299217448,-22.508683853410318,17,12,6,0,0,2682,1225,8304,78,-6,qf,1,8,1,81,0.5,0.5
59,2020ncpem,2020ncpem_qf2m1,blue,4795,3336,4290,124,60.45264861652703,61.08233149402233,69.27855829879934,70.36169883157872,85.28544593953035,80.56642029423095,94.11135562180262,89.84578763178732,26,-59.774293138833556,-68.80264078604921,-57.52992163876348,-60.98962488160386,-11.529454433859186,-29.26156962882088,-9.285082933789212,-21.44855372437543,19,4,45,35,60,2655,1533,3661,98,-3,qf,1,5,4,54,0.3333333333333333,0.3333333333333333
60,2020ncpem,2020ncpem_qf3m1,blue,6729,7463,2640,68,87.86288693474823,88.3715749656293,87.0522556750356,87.9080571095528,73.45699874951788,73.46910870773291,72.64636748980527,73.0055908516564,19,-2.9209231766039494,-3.935459923544414,-4.387138398852983,-5.674792806739887,-24.33632825236974,-23.16843650692175,-25.802543474618744,-24.907769390117153,14,4,54,45,0,435,7443,7715,49,0,qf,1,7,2,72,0.3333333333333333,0.3333333333333333
61,2020ncpem,2020ncpem_qf4m1,blue,3737,7265,8030,58,67.77020619170418,48.46122696207292,70.07237245119865,52.32687017005918,34.935144766322715,32.59646662884243,37.237311025817164,36.462109836828645,-1,-39.0569058391588,-52.86651373751929,-31.831620972212377,-44.96300757624468,-69.78069010867475,-69.29183735154652,-62.555405241728366,-61.388331190271884,20,10,38,10,0,3196,4534,6177,59,-15,qf,1,6,3,63,0.5,0.5
62,2020ncpem,2020ncpem_qf1m2,blue,6214,8315,4935,7,41.93442226701848,43.19924358612808,43.81045237371615,45.63848396347264,57.64231302281543,55.083540111383684,59.51834312951307,57.52278048872823,-79,-63.93777575333592,-74.21161684596132,-54.2754380920889,-61.26537225152133,-35.27338046858604,-44.62739892353787,-25.611042807339047,-31.68115432909785,5,0,2,0,0,2682,1225,8304,86,-3,qf,2,8,1,81,0.5,0.5
